table,id,column,before,after
episode,daff8ad2-b8b3-474d-be12-449ff73da700,cover_path,r2://ppp-media/covers/episode/daff8ad2-b8b3-474d-be12-449ff73da700/09fda811af2fdd2557ef7282b6698425.jpg,r2://ppp-media/covers/episode/daff8ad2-b8b3-474d-be12-449ff73da700/09fda811af2fdd2557ef7282b6698425.jpg
episode,332e3fd0-1bda-44ed-9223-93df8f62358f,cover_path,r2://ppp-media/covers/episode/332e3fd0-1bda-44ed-9223-93df8f62358f/780070c4b3a4ad0ba54ea5ad91755cf4.jpg,r2://ppp-media/covers/episode/332e3fd0-1bda-44ed-9223-93df8f62358f/780070c4b3a4ad0ba54ea5ad91755cf4.jpg
episode,f5907cd9-7923-4d5e-a7fd-441a47a4b7ee,cover_path,r2://ppp-media/covers/episode/f5907cd9-7923-4d5e-a7fd-441a47a4b7ee/278299cac5fe414ab86e0adba0c60056.jpg,r2://ppp-media/covers/episode/f5907cd9-7923-4d5e-a7fd-441a47a4b7ee/278299cac5fe414ab86e0adba0c60056.jpg
episode,7825b70d-492c-496c-a023-97da13a0335c,cover_path,r2://ppp-media/covers/episode/7825b70d-492c-496c-a023-97da13a0335c/e2e7ad8995ed9d9555df1e7c96f2c449.jpg,r2://ppp-media/covers/episode/7825b70d-492c-496c-a023-97da13a0335c/e2e7ad8995ed9d9555df1e7c96f2c449.jpg
episode,b6db48ca-b31d-4102-9cf8-82edd442aff6,cover_path,r2://ppp-media/covers/episode/b6db48ca-b31d-4102-9cf8-82edd442aff6/61a8b59cfa3d7952545e44b31b1871b6.jpg,r2://ppp-media/covers/episode/b6db48ca-b31d-4102-9cf8-82edd442aff6/61a8b59cfa3d7952545e44b31b1871b6.jpg
episode,f06151e3-2e45-4df2-bb28-0cce89e266d5,cover_path,r2://ppp-media/covers/episode/f06151e3-2e45-4df2-bb28-0cce89e266d5/1699e9f9335a08316892fee10059ee26.jpg,r2://ppp-media/covers/episode/f06151e3-2e45-4df2-bb28-0cce89e266d5/1699e9f9335a08316892fee10059ee26.jpg
episode,0817d68d-6557-480e-91ac-704fcbe1d26e,cover_path,r2://ppp-media/covers/episode/0817d68d-6557-480e-91ac-704fcbe1d26e/80b2d12da43e9088592f8f7c1f043c59.jpg,r2://ppp-media/covers/episode/0817d68d-6557-480e-91ac-704fcbe1d26e/80b2d12da43e9088592f8f7c1f043c59.jpg
episode,1c56b063-c78d-465e-8c9b-cf07f1c786dd,cover_path,r2://ppp-media/covers/episode/1c56b063-c78d-465e-8c9b-cf07f1c786dd/c9976f35a8a91557a77507561323e52a.jpg,r2://ppp-media/covers/episode/1c56b063-c78d-465e-8c9b-cf07f1c786dd/c9976f35a8a91557a77507561323e52a.jpg
episode,13c32e45-0302-4c69-b074-5be59890eb54,cover_path,r2://ppp-media/covers/episode/13c32e45-0302-4c69-b074-5be59890eb54/630bf461d584df699909392f3f5f5266.jpg,r2://ppp-media/covers/episode/13c32e45-0302-4c69-b074-5be59890eb54/630bf461d584df699909392f3f5f5266.jpg
episode,d993e147-18da-4635-b0e6-bdf62ceb90d5,cover_path,r2://ppp-media/covers/episode/d993e147-18da-4635-b0e6-bdf62ceb90d5/94d7c62dd6938e81467aa48130d31277.jpg,r2://ppp-media/covers/episode/d993e147-18da-4635-b0e6-bdf62ceb90d5/94d7c62dd6938e81467aa48130d31277.jpg
episode,b8283da3-9a6f-4aef-a814-63c32728e758,cover_path,r2://ppp-media/covers/episode/b8283da3-9a6f-4aef-a814-63c32728e758/1a60a6a59307ab2eaee6d2dbfa3d4827.jpg,r2://ppp-media/covers/episode/b8283da3-9a6f-4aef-a814-63c32728e758/1a60a6a59307ab2eaee6d2dbfa3d4827.jpg
episode,4902b034-9eba-4939-814b-b9057415314b,cover_path,r2://ppp-media/covers/episode/4902b034-9eba-4939-814b-b9057415314b/f6d8f440a7ac1ba18e411db17a26c83d.jpg,r2://ppp-media/covers/episode/4902b034-9eba-4939-814b-b9057415314b/f6d8f440a7ac1ba18e411db17a26c83d.jpg
episode,30f91a0c-d3b8-42be-be33-9cef2fcbc1b2,cover_path,r2://ppp-media/covers/episode/30f91a0c-d3b8-42be-be33-9cef2fcbc1b2/9e838485d6df5ea498a859142dc615ea.jpg,r2://ppp-media/covers/episode/30f91a0c-d3b8-42be-be33-9cef2fcbc1b2/9e838485d6df5ea498a859142dc615ea.jpg
